target_id,source_id,source_url,link_publication_date,origin,title,publisher,journal,volume,page,year_of_publishing,citationMetadata
10.18739/A21N7XM2W,10.5194/acp-19-7467-2019,https://doi.org/10.5194/acp-19-7467-2019,2021-02-04,"Christopher J. Cox, David C. Noone, Max Berkelhammer, Matthew D. Shupe, William D. Neff, Nathaniel B. Miller, Von P. Walden, Konrad Steffen",Supercooled liquid fogs over the central Greenland Ice Sheet,Copernicus GmbH,Atmospheric Chemistry and Physics,19,7467-7485,2019,
10.18739/A28K74W5W,10.5194/acp-19-7467-2019,https://doi.org/10.5194/acp-19-7467-2019,2021-02-04,"Christopher J. Cox, David C. Noone, Max Berkelhammer, Matthew D. Shupe, William D. Neff, Nathaniel B. Miller, Von P. Walden, Konrad Steffen",Supercooled liquid fogs over the central Greenland Ice Sheet,Copernicus GmbH,Atmospheric Chemistry and Physics,19,7467-7485,2019,
10.18739/A2BJ3X,10.5194/acp-19-7467-2019,https://doi.org/10.5194/acp-19-7467-2019,2021-02-04,"Christopher J. Cox, David C. Noone, Max Berkelhammer, Matthew D. Shupe, William D. Neff, Nathaniel B. Miller, Von P. Walden, Konrad Steffen",Supercooled liquid fogs over the central Greenland Ice Sheet,Copernicus GmbH,Atmospheric Chemistry and Physics,19,7467-7485,2019,
10.18739/A2NN44,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2020V,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A27795,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2G74F,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2H20H,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2VB8D,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A27J64,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2318G,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2GZ1J,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A25N4S,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2CB7P,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2HJ57,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2WZ18,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2121J,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A24B8W,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2F490,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2ZR3K,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2X508,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2M17R,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2R79T,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2BJ3X,10.5194/acp-18-4715-2018,https://doi.org/10.5194/acp-18-4715-2018,2021-02-04,"Claire Pettersen, Ralf Bennartz, Aronne J. Merrelli, Matthew D. Shupe, David D. Turner, Von P. Walden",Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,Copernicus GmbH,Atmospheric Chemistry and Physics,18,4715-4735,2018,
10.18739/A2KP7TQ9P,10.1007/978-3-030-35291-2_2,https://doi.org/10.1007/978-3-030-35291-2_2,2021-02-04,Abdul Salam,Internet of Things for Environmental Sustainability and Climate Change,Springer International Publishing,Internet of Things,NULL,33-69,2019,
10.18739/A25T3FZ9D,10.1007/978-3-030-35291-2_2,https://doi.org/10.1007/978-3-030-35291-2_2,2021-02-04,Abdul Salam,Internet of Things for Environmental Sustainability and Climate Change,Springer International Publishing,Internet of Things,NULL,33-69,2019,
10.18739/A2V698B7K,10.1007/978-3-030-35291-2_2,https://doi.org/10.1007/978-3-030-35291-2_2,2021-02-04,Abdul Salam,Internet of Things for Environmental Sustainability and Climate Change,Springer International Publishing,Internet of Things,NULL,33-69,2019,
10.18739/A2F47GT18,10.1007/978-3-030-35291-2_2,https://doi.org/10.1007/978-3-030-35291-2_2,2021-02-04,Abdul Salam,Internet of Things for Environmental Sustainability and Climate Change,Springer International Publishing,Internet of Things,NULL,33-69,2019,
10.5065/D6S180MH,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.5065/D6154F6J,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.18739/A2Q88G,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.5065/D6NP22KX,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.5065/D63X84RQ,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.18739/A2888F,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.18739/A26D5PB2S,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.18739/A2M03XX3M,10.1029/2019GL084101,https://doi.org/10.1029/2019GL084101,2021-02-04,"P. M. Alexander, M. Tedesco, L. Koenig, X. Fettweis",Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,American Geophysical Union (AGU),Geophysical Research Letters,46,12073-12082,2019,
10.5065/D6S180MH,10.5194/tc-13-845-2019,https://doi.org/10.5194/tc-13-845-2019,2021-02-04,"Baptiste Vandecrux, Michael MacFerrin, Horst Machguth, William T. Colgan, Dirk van As, Achim Heilig, C. Max Stevens, Charalampos Charalampidis, Robert S. Fausto, Elizabeth M. Morris, Ellen Mosley-Thompson, Lora Koenig, Lynn N. Montgomery, Clément Miège, Sebastian B. Simonsen, Thomas Ingeman-Nielsen, Jason E. Box",Firn data compilation reveals widespread decrease of firn air content in western Greenland,Copernicus GmbH,The Cryosphere,13,845-859,2019,
10.18739/A2Q88G,10.5194/tc-13-845-2019,https://doi.org/10.5194/tc-13-845-2019,2021-02-04,"Baptiste Vandecrux, Michael MacFerrin, Horst Machguth, William T. Colgan, Dirk van As, Achim Heilig, C. Max Stevens, Charalampos Charalampidis, Robert S. Fausto, Elizabeth M. Morris, Ellen Mosley-Thompson, Lora Koenig, Lynn N. Montgomery, Clément Miège, Sebastian B. Simonsen, Thomas Ingeman-Nielsen, Jason E. Box",Firn data compilation reveals widespread decrease of firn air content in western Greenland,Copernicus GmbH,The Cryosphere,13,845-859,2019,
10.5065/D6NP22KX,10.5194/tc-13-845-2019,https://doi.org/10.5194/tc-13-845-2019,2021-02-04,"Baptiste Vandecrux, Michael MacFerrin, Horst Machguth, William T. Colgan, Dirk van As, Achim Heilig, C. Max Stevens, Charalampos Charalampidis, Robert S. Fausto, Elizabeth M. Morris, Ellen Mosley-Thompson, Lora Koenig, Lynn N. Montgomery, Clément Miège, Sebastian B. Simonsen, Thomas Ingeman-Nielsen, Jason E. Box",Firn data compilation reveals widespread decrease of firn air content in western Greenland,Copernicus GmbH,The Cryosphere,13,845-859,2019,
10.18739/A2V40JZ6C,10.5194/tc-13-845-2019,https://doi.org/10.5194/tc-13-845-2019,2021-02-04,"Baptiste Vandecrux, Michael MacFerrin, Horst Machguth, William T. Colgan, Dirk van As, Achim Heilig, C. Max Stevens, Charalampos Charalampidis, Robert S. Fausto, Elizabeth M. Morris, Ellen Mosley-Thompson, Lora Koenig, Lynn N. Montgomery, Clément Miège, Sebastian B. Simonsen, Thomas Ingeman-Nielsen, Jason E. Box",Firn data compilation reveals widespread decrease of firn air content in western Greenland,Copernicus GmbH,The Cryosphere,13,845-859,2019,
10.5065/D6S180MH,10.5194/essd-10-1959-2018,https://doi.org/10.5194/essd-10-1959-2018,2021-02-04,"Lynn Montgomery, Lora Koenig, Patrick Alexander",The SUMup dataset: compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,Copernicus GmbH,Earth System Science Data,10,1959-1985,2018,
10.5065/D6154F6J,10.5194/essd-10-1959-2018,https://doi.org/10.5194/essd-10-1959-2018,2021-02-04,"Lynn Montgomery, Lora Koenig, Patrick Alexander",The SUMup dataset: compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,Copernicus GmbH,Earth System Science Data,10,1959-1985,2018,
10.18739/A2Q88G,10.5194/essd-10-1959-2018,https://doi.org/10.5194/essd-10-1959-2018,2021-02-04,"Lynn Montgomery, Lora Koenig, Patrick Alexander",The SUMup dataset: compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,Copernicus GmbH,Earth System Science Data,10,1959-1985,2018,
10.5065/D6NP22KX,10.5194/essd-10-1959-2018,https://doi.org/10.5194/essd-10-1959-2018,2021-02-04,"Lynn Montgomery, Lora Koenig, Patrick Alexander",The SUMup dataset: compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,Copernicus GmbH,Earth System Science Data,10,1959-1985,2018,
10.5065/D63X84RQ,10.5194/essd-10-1959-2018,https://doi.org/10.5194/essd-10-1959-2018,2021-02-04,"Lynn Montgomery, Lora Koenig, Patrick Alexander",The SUMup dataset: compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,Copernicus GmbH,Earth System Science Data,10,1959-1985,2018,
10.18739/A2Q572,10.5194/cp-14-637-2018,https://doi.org/10.5194/cp-14-637-2018,2021-02-04,"Mackenzie M. Grieman, Murat Aydin, Elisabeth Isaksson, Margit Schwikowski, Eric S. Saltzman",Aromatic acids in an Arctic ice core from Svalbard: a proxy record of biomass burning,Copernicus GmbH,Climate of the Past,14,637-651,2018,
10.5065/D6930R9W,10.1525/elementa.352,https://doi.org/10.1525/elementa.352,2021-02-04,"Peter K. Peterson, Mark Hartwig, Nathaniel W. May, Evan Schwartz, Ignatius Rigor, Wendy Ermold, Michael Steele, James H. Morison, Son V. Nghiem, Kerri A. Pratt",Snowpack measurements suggest role for multi-year sea ice regions in Arctic atmospheric bromine and chlorine chemistry,University of California Press,Elementa: Science of the Anthropocene,7,NULL,2019,
10.5065/D6Q23X81,10.1029/2018MS001524,https://doi.org/10.1029/2018MS001524,2021-02-04,"Matthew Hecht, Milena Veneziani, Wilbert Weijer, Ben Kravitz, Susannah Burrows, Darin Comeau, Elizabeth Hunke, Nicole Jeffery, Jorge Urrego‐Blanco, Hailong Wang, Shanlin Wang, Jiaxu Zhang, David Bailey, Catrin Mills, Philip Rasch, Nathan Urban",E3SMv0‐HiLAT: A Modified Climate System Model Targeted for the Study of High‐Latitude Processes,American Geophysical Union (AGU),Journal of Advances in Modeling Earth Systems,11,2814-2843,2019,
10.5065/D6MC8X5R,10.3390/rs11182163,https://doi.org/10.3390/rs11182163,2021-02-04,"Ethan D. Kyzivat, Laurence C. Smith, Lincoln H. Pitcher, Jessica V. Fayne, Sarah W. Cooley, Matthew G. Cooper, Simon N. Topp, Theodore Langhorst, Merritt E. Harlan, Christopher Horvat, Colin J. Gleason, Tamlin M. Pavelsky",A High-Resolution Airborne Color-Infrared Camera Water Mask for the NASA ABoVE Campaign,MDPI AG,Remote Sensing,11,2163,2019,
10.5065/D6MC8X5R,10.3390/rs11141718,https://doi.org/10.3390/rs11141718,2021-02-04,"Shuai Zhang, Tamlin M. Pavelsky","Remote Sensing of Lake Ice Phenology across a Range of Lakes Sizes, ME, USA",MDPI AG,Remote Sensing,11,1718,2019,
10.5065/D6GT5K65,10.1016/j.dsr2.2016.08.009,https://doi.org/10.1016/j.dsr2.2016.08.009,2021-02-04,Edward D. Cokelet,3-D water properties and geostrophic circulation on the eastern Bering Sea shelf,Elsevier BV,Deep Sea Research Part II: Topical Studies in Oceanography,134,65-85,2016,
10.5065/D65M63P5,10.1016/j.dsr2.2016.08.009,https://doi.org/10.1016/j.dsr2.2016.08.009,2021-02-04,Edward D. Cokelet,3-D water properties and geostrophic circulation on the eastern Bering Sea shelf,Elsevier BV,Deep Sea Research Part II: Topical Studies in Oceanography,134,65-85,2016,
